RunOrder,Plot,RunDate,Block,Barcode,Firmness.kg,block,Date,HarvestPeriod,Entry,Alias,InstituteName,Species,Organization,Synonym,AcquisitionDate,CountryofOrigin,State,Year,Region
1922,3261,20240517,3,"3261,3,20B315P023,20240517",0.31,3,20240517,Harvest1,20B315P023,20B315P023,University of California,Fragaria x ananassa,UC DAVIS,20B315P023,20200101,Western US,California,2020,University of California
5474,3261,20240607,3,"3261,3,20B315P023,20240607",0.13,3,20240607,Harvest2,20B315P023,20B315P023,University of California,Fragaria x ananassa,UC DAVIS,20B315P023,20200101,Western US,California,2020,University of California
2174,3008,20240517,3,"3008,3,20B298P028,20240517",0.26,3,20240517,Harvest1,20B298P028,20B298P028,University of California,Fragaria x ananassa,UC DAVIS,20B298P028,20200101,Western US,California,2020,University of California
4894,3008,20240607,3,"3008,3,20B298P028,20240607",0.32,3,20240607,Harvest2,20B298P028,20B298P028,University of California,Fragaria x ananassa,UC DAVIS,20B298P028,20200101,Western US,California,2020,University of California
4893,3008,20240607,3,"3008,3,20B298P028,20240607",0.31,3,20240607,Harvest2,20B298P028,20B298P028,University of California,Fragaria x ananassa,UC DAVIS,20B298P028,20200101,Western US,California,2020,University of California
2173,3008,20240517,3,"3008,3,20B298P028,20240517",0.22,3,20240517,Harvest1,20B298P028,20B298P028,University of California,Fragaria x ananassa,UC DAVIS,20B298P028,20200101,Western US,California,2020,University of California
4892,3008,20240607,3,"3008,3,20B298P028,20240607",0.21,3,20240607,Harvest2,20B298P028,20B298P028,University of California,Fragaria x ananassa,UC DAVIS,20B298P028,20200101,Western US,California,2020,University of California
2175,3008,20240517,3,"3008,3,20B298P028,20240517",0.28,3,20240517,Harvest1,20B298P028,20B298P028,University of California,Fragaria x ananassa,UC DAVIS,20B298P028,20200101,Western US,California,2020,University of California
5471,3262,20240607,3,"3262,3,Solana,20240607",0.11,3,20240607,Harvest2,35C093P011,Solana,University of California,Fragaria x ananassa,UC DAVIS,Solana,19350101,Western US,California,1935,University of California
5472,3262,20240607,3,"3262,3,Solana,20240607",0.11,3,20240607,Harvest2,35C093P011,Solana,University of California,Fragaria x ananassa,UC DAVIS,Solana,19350101,Western US,California,1935,University of California
2650,3262,20240517,3,"3262,3,Solana,20240517",0.14,3,20240517,Harvest1,35C093P011,Solana,University of California,Fragaria x ananassa,UC DAVIS,Solana,19350101,Western US,California,1935,University of California
2585,3092,20240517,3,"3092,3,20C442P003,20240517",0.22,3,20240517,Harvest1,20C442P003,20C442P003,University of California,Fragaria x ananassa,UC DAVIS,20C442P003,20200101,Western US,California,2020,University of California
5430,3092,20240607,3,"3092,3,20C442P003,20240607",0.14,3,20240607,Harvest2,20C442P003,20C442P003,University of California,Fragaria x ananassa,UC DAVIS,20C442P003,20200101,Western US,California,2020,University of California
5432,3092,20240607,3,"3092,3,20C442P003,20240607",0.2,3,20240607,Harvest2,20C442P003,20C442P003,University of California,Fragaria x ananassa,UC DAVIS,20C442P003,20200101,Western US,California,2020,University of California
2184,3010,20240517,3,"3010,3,12C104P005,20240517",0.4,3,20240517,Harvest1,12C104P005,12C104P005,University of California,Fragaria x ananassa,UC DAVIS,12C104P005,20120101,Western US,California,2012,University of California
4909,3010,20240607,3,"3010,3,12C104P005,20240607",0.33,3,20240607,Harvest2,12C104P005,12C104P005,University of California,Fragaria x ananassa,UC DAVIS,12C104P005,20120101,Western US,California,2012,University of California
2183,3010,20240517,3,"3010,3,12C104P005,20240517",0.37,3,20240517,Harvest1,12C104P005,12C104P005,University of California,Fragaria x ananassa,UC DAVIS,12C104P005,20120101,Western US,California,2012,University of California
2182,3010,20240517,3,"3010,3,12C104P005,20240517",0.26,3,20240517,Harvest1,12C104P005,12C104P005,University of California,Fragaria x ananassa,UC DAVIS,12C104P005,20120101,Western US,California,2012,University of California
4910,3010,20240607,3,"3010,3,12C104P005,20240607",0.3,3,20240607,Harvest2,12C104P005,12C104P005,University of California,Fragaria x ananassa,UC DAVIS,12C104P005,20120101,Western US,California,2012,University of California
4908,3010,20240607,3,"3010,3,12C104P005,20240607",0.23,3,20240607,Harvest2,12C104P005,12C104P005,University of California,Fragaria x ananassa,UC DAVIS,12C104P005,20120101,Western US,California,2012,University of California
2153,3011,20240517,3,"3011,3,Diamante,20240517",0.54,3,20240517,Harvest1,91C248P006,Diamante,University of California,Fragaria x ananassa,UC DAVIS,Diamante,19910101,Western US,California,1991,University of California
4992,3011,20240607,3,"3011,3,Diamante,20240607",0.16,3,20240607,Harvest2,91C248P006,Diamante,University of California,Fragaria x ananassa,UC DAVIS,Diamante,19910101,Western US,California,1991,University of California
5638,3012,20240607,3,"3012,3,20C382P001,20240607",0.14,3,20240607,Harvest2,20C382P001,20C382P001,University of California,Fragaria x ananassa,UC DAVIS,20C382P001,20200101,Western US,California,2020,University of California
5639,3012,20240607,3,"3012,3,20C382P001,20240607",0.09,3,20240607,Harvest2,20C382P001,20C382P001,University of California,Fragaria x ananassa,UC DAVIS,20C382P001,20200101,Western US,California,2020,University of California
2159,3012,20240517,3,"3012,3,20C382P001,20240517",0.19,3,20240517,Harvest1,20C382P001,20C382P001,University of California,Fragaria x ananassa,UC DAVIS,20C382P001,20200101,Western US,California,2020,University of California
5640,3012,20240607,3,"3012,3,20C382P001,20240607",0.14,3,20240607,Harvest2,20C382P001,20C382P001,University of California,Fragaria x ananassa,UC DAVIS,20C382P001,20200101,Western US,California,2020,University of California
2161,3012,20240517,3,"3012,3,20C382P001,20240517",0.17,3,20240517,Harvest1,20C382P001,20C382P001,University of California,Fragaria x ananassa,UC DAVIS,20C382P001,20200101,Western US,California,2020,University of California
2160,3012,20240517,3,"3012,3,20C382P001,20240517",0.18,3,20240517,Harvest1,20C382P001,20C382P001,University of California,Fragaria x ananassa,UC DAVIS,20C382P001,20200101,Western US,California,2020,University of California
4832,3354,20240607,3,"3354,3,63C120P001,20240607",0.14,3,20240607,Harvest2,63C120P001,63C120P001,University of California,Fragaria x ananassa,UC DAVIS,63C120P001,19630101,Western US,California,1963,University of California
2191,3354,20240517,3,"3354,3,63C120P001,20240517",0.19,3,20240517,Harvest1,63C120P001,63C120P001,University of California,Fragaria x ananassa,UC DAVIS,63C120P001,19630101,Western US,California,1963,University of California
4861,3355,20240607,3,"3355,3,18B104P002,20240607",0.18,3,20240607,Harvest2,18B104P002,18B104P002,University of California,Fragaria x ananassa,UC DAVIS,18B104P002,20180101,Western US,California,2018,University of California
5682,3013,20240607,3,"3013,3,19B092P044,20240607",0.22,3,20240607,Harvest2,19B092P044,19B092P044,University of California,Fragaria x ananassa,UC DAVIS,19B092P044,20190101,Western US,California,2019,University of California
5681,3013,20240607,3,"3013,3,19B092P044,20240607",0.12,3,20240607,Harvest2,19B092P044,19B092P044,University of California,Fragaria x ananassa,UC DAVIS,19B092P044,20190101,Western US,California,2019,University of California
2627,3014,20240517,3,"3014,3,11C195P003,20240517",0.27,3,20240517,Harvest1,11C195P003,11C195P003,University of California,Fragaria x ananassa,UC DAVIS,11C195P003,20110101,Western US,California,2011,University of California
2626,3014,20240517,3,"3014,3,11C195P003,20240517",0.31,3,20240517,Harvest1,11C195P003,11C195P003,University of California,Fragaria x ananassa,UC DAVIS,11C195P003,20110101,Western US,California,2011,University of California
2625,3014,20240517,3,"3014,3,11C195P003,20240517",0.17,3,20240517,Harvest1,11C195P003,11C195P003,University of California,Fragaria x ananassa,UC DAVIS,11C195P003,20110101,Western US,California,2011,University of California
5677,3014,20240607,3,"3014,3,11C195P003,20240607",0.3,3,20240607,Harvest2,11C195P003,11C195P003,University of California,Fragaria x ananassa,UC DAVIS,11C195P003,20110101,Western US,California,2011,University of California
5678,3014,20240607,3,"3014,3,11C195P003,20240607",0.3,3,20240607,Harvest2,11C195P003,11C195P003,University of California,Fragaria x ananassa,UC DAVIS,11C195P003,20110101,Western US,California,2011,University of California
5645,3015,20240607,3,"3015,3,19C154P045,20240607",0.33,3,20240607,Harvest2,19C154P045,19C154P045,University of California,Fragaria x ananassa,UC DAVIS,19C154P045,20190101,Western US,California,2019,University of California
1949,3015,20240517,3,"3015,3,19C154P045,20240517",0.3,3,20240517,Harvest1,19C154P045,19C154P045,University of California,Fragaria x ananassa,UC DAVIS,19C154P045,20190101,Western US,California,2019,University of California
5646,3015,20240607,3,"3015,3,19C154P045,20240607",0.52,3,20240607,Harvest2,19C154P045,19C154P045,University of California,Fragaria x ananassa,UC DAVIS,19C154P045,20190101,Western US,California,2019,University of California
5644,3015,20240607,3,"3015,3,19C154P045,20240607",0.25,3,20240607,Harvest2,19C154P045,19C154P045,University of California,Fragaria x ananassa,UC DAVIS,19C154P045,20190101,Western US,California,2019,University of California
1950,3015,20240517,3,"3015,3,19C154P045,20240517",0.65,3,20240517,Harvest1,19C154P045,19C154P045,University of California,Fragaria x ananassa,UC DAVIS,19C154P045,20190101,Western US,California,2019,University of California
1951,3015,20240517,3,"3015,3,19C154P045,20240517",0.25,3,20240517,Harvest1,19C154P045,19C154P045,University of California,Fragaria x ananassa,UC DAVIS,19C154P045,20190101,Western US,California,2019,University of California
1711,2279,20240516,2,"2279,2,97C085P006,20240516",0.3,2,20240516,Harvest1,97C085P006,97C085P006,University of California,Fragaria x ananassa,UC DAVIS,97C085P006,19970101,Western US,California,1997,University of California
2243,3273,20240517,3,"3273,3,12C106P006,20240517",0.3,3,20240517,Harvest1,12C106P006,12C106P006,University of California,Fragaria x ananassa,UC DAVIS,12C106P006,20120101,Western US,California,2012,University of California
2245,3273,20240517,3,"3273,3,12C106P006,20240517",0.32,3,20240517,Harvest1,12C106P006,12C106P006,University of California,Fragaria x ananassa,UC DAVIS,12C106P006,20120101,Western US,California,2012,University of California
5696,3017,20240607,3,"3017,3,Shasta,20240607",0.12,3,20240607,Harvest2,35C035P008,Shasta,University of California,Fragaria x ananassa,UC DAVIS,Shasta,19350101,Western US,California,1935,University of California
1960,3017,20240517,3,"3017,3,Shasta,20240517",0.07,3,20240517,Harvest1,35C035P008,Shasta,University of California,Fragaria x ananassa,UC DAVIS,Shasta,19350101,Western US,California,1935,University of California
5698,3017,20240607,3,"3017,3,Shasta,20240607",0.13,3,20240607,Harvest2,35C035P008,Shasta,University of California,Fragaria x ananassa,UC DAVIS,Shasta,19350101,Western US,California,1935,University of California
1959,3017,20240517,3,"3017,3,Shasta,20240517",0.1,3,20240517,Harvest1,35C035P008,Shasta,University of California,Fragaria x ananassa,UC DAVIS,Shasta,19350101,Western US,California,1935,University of California
1958,3017,20240517,3,"3017,3,Shasta,20240517",0.24,3,20240517,Harvest1,35C035P008,Shasta,University of California,Fragaria x ananassa,UC DAVIS,Shasta,19350101,Western US,California,1935,University of California
5697,3017,20240607,3,"3017,3,Shasta,20240607",0.13,3,20240607,Harvest2,35C035P008,Shasta,University of California,Fragaria x ananassa,UC DAVIS,Shasta,19350101,Western US,California,1935,University of California
5699,3018,20240607,3,"3018,3,18C862P841,20240607",0.33,3,20240607,Harvest2,18C862P841,18C862P841,University of California,Fragaria x ananassa,UC DAVIS,18C862P841,20180101,Western US,California,2018,University of California
1956,3018,20240517,3,"3018,3,18C862P841,20240517",0.16,3,20240517,Harvest1,18C862P841,18C862P841,University of California,Fragaria x ananassa,UC DAVIS,18C862P841,20180101,Western US,California,2018,University of California
5700,3018,20240607,3,"3018,3,18C862P841,20240607",0.23,3,20240607,Harvest2,18C862P841,18C862P841,University of California,Fragaria x ananassa,UC DAVIS,18C862P841,20180101,Western US,California,2018,University of California
1957,3018,20240517,3,"3018,3,18C862P841,20240517",0.21,3,20240517,Harvest1,18C862P841,18C862P841,University of California,Fragaria x ananassa,UC DAVIS,18C862P841,20180101,Western US,California,2018,University of California
5634,3019,20240607,3,"3019,3,97C209P001,20240607",0.27,3,20240607,Harvest2,97C209P001,97C209P001,University of California,Fragaria x ananassa,UC DAVIS,97C209P001,19970101,Western US,California,1997,University of California
2347,3276,20240517,3,"3276,3,92C338P001,20240517",0.25,3,20240517,Harvest1,92C338P001,92C338P001,University of California,Fragaria x ananassa,UC DAVIS,92C338P001,19920101,Western US,California,1992,University of California
2345,3276,20240517,3,"3276,3,92C338P001,20240517",0.27,3,20240517,Harvest1,92C338P001,92C338P001,University of California,Fragaria x ananassa,UC DAVIS,92C338P001,19920101,Western US,California,1992,University of California
2346,3276,20240517,3,"3276,3,92C338P001,20240517",0.31,3,20240517,Harvest1,92C338P001,92C338P001,University of California,Fragaria x ananassa,UC DAVIS,92C338P001,19920101,Western US,California,1992,University of California
4918,3276,20240607,3,"3276,3,92C338P001,20240607",0.14,3,20240607,Harvest2,92C338P001,92C338P001,University of California,Fragaria x ananassa,UC DAVIS,92C338P001,19920101,Western US,California,1992,University of California
2623,3020,20240517,3,"3020,3,19C198P037,20240517",0.27,3,20240517,Harvest1,19C198P037,19C198P037,University of California,Fragaria x ananassa,UC DAVIS,19C198P037,20190101,Western US,California,2019,University of California
5642,3020,20240607,3,"3020,3,19C198P037,20240607",0.15,3,20240607,Harvest2,19C198P037,19C198P037,University of California,Fragaria x ananassa,UC DAVIS,19C198P037,20190101,Western US,California,2019,University of California
5641,3020,20240607,3,"3020,3,19C198P037,20240607",0.34,3,20240607,Harvest2,19C198P037,19C198P037,University of California,Fragaria x ananassa,UC DAVIS,19C198P037,20190101,Western US,California,2019,University of California
2622,3020,20240517,3,"3020,3,19C198P037,20240517",0.37,3,20240517,Harvest1,19C198P037,19C198P037,University of California,Fragaria x ananassa,UC DAVIS,19C198P037,20190101,Western US,California,2019,University of California
5643,3020,20240607,3,"3020,3,19C198P037,20240607",0.17,3,20240607,Harvest2,19C198P037,19C198P037,University of California,Fragaria x ananassa,UC DAVIS,19C198P037,20190101,Western US,California,2019,University of California
